,EntityKey,CommitteeID,CommitteeName,CommitteeAddress,CommitteeCity,CommitteeState,CommitteeZip,CommitteeType,CommitteeTypeDesc,MostRecentOrganizationDate,MostRecentSupportCandidateId,MostRecentOpposeCandidateId,InsertDate,UpdateDate
2960,619,06CAC00770,PAUL GRAHAM FOR SHERIFF (DISSOLVED),714 K STREET,AURORA,NE,68818,C,Candidate Committee,2006-01-10,06FIS10619,,,
2961,620,06CAC00771,RUSS KARPISEK FOR LEGISLATURE- DISTRICT #32,321 S MAIN STREET PO BOX 905,WILBER,NE,68465,C,Candidate Committee,2006-01-10,,,,
2962,621,06CAC00772,NEBRASKANS FOR SHOEMAKER (DISSOLVED),210 NORRIS AVENUE,MCCOOK,NE,69001,C,Candidate Committee,2006-01-10,06FIS10121,,,
2963,622,06CAC00777,ANGUS GAREY FOR LEGISLATION (DISSOLVED),PO BOX 605,MCCOOK,NE,69001,C,Candidate Committee,2006-01-13,06FIS10103,,,
2964,623,06CAC00783,CAROL CASEY FOR LEGISLATURE,2506 S. 105 AVE,OMAHA,NE,68124,C,Candidate Committee,2006-01-30,05FIS10071,,,
2965,624,06CAC00784,FRIENDS FOR BARB VELINSKY (DISSOLVED),15221 CEDAR CIRCLE,OMAHA,NE,68144,C,Candidate Committee,2006-01-17,06FIS10122,,,
2966,625,06CAC00785,STEVE HESPEN FOR SHERIFF COMMITTEE,2150 ROSEDALE ROAD,FREMONT,NE,68025,C,Candidate Committee,2006-01-19,06FIS10241,,,
2967,626,06CAC00786,GENE KELLY FOR REGENTS,1105 ROUSSEAU CT,PAPILLION,NE,68046,C,Candidate Committee,2006-01-20,06FIS10160,,,2021-01-25 13:23:54.743
2968,627,06CAC00787,SCHLOTHAUER FOR LEGISLATURE,2320 17TH ST,GERING,NE,69341,C,Candidate Committee,2006-02-06,05FIS10065,,,
2969,628,06CAC00788,CHARLES S CRIVELLARO FOR CITY COUNCIL (NR),N/A,ARLINGTON,NE,68002,C,Candidate Committee,2006-02-08,,,,
2970,629,06CAC00789,THE COMMITTEE TO RE-ELECT REGENT BOB WHITEHOUSE,1015 E. CARY STREET,PAPILLION,NE,68046-0000,C,Candidate Committee,2006-02-08,99FIS08011,,,
2971,630,06CAC00794,PAT HUNTER SAUNDERS COUNTY TREASURER (NR),,WAHOO,NE,68066,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
2972,631,06CAC00795,KEVIN STUKENHOLTZ SAUNDERS COUNTY SHERIFF,755 NORTH WALNUT,WAHOO,NE,68066,C,Candidate Committee,2006-04-06,99FIS07722,,,
2973,703,06CAC00892,TOM BERRETT FOR DOUGLAS COUNTY COURT CLERK (NR),NOT A REGISTERED COMMITTEE,OMAHA,NE,68132,C,Candidate Committee,2006-05-03,,,,
2974,704,06CAC00893,AMY LINDSAY FOR MUD BOARD (DISSOLVED),1002 NORTH 63RD STREET,OMAHA,NE,68132,C,Candidate Committee,2006-05-03,06FIS10692,,,
2975,705,06CAC00894,WIMBERLEY FOR LEGISLATURE (VOLUNTARY FILING),3615 N. 113TH CT. #5,,,68128,C,Candidate Committee,2006-05-04,06FIS10474,,,2021-08-09 09:31:24.980
2976,706,06CAC00895,LEE MYERS FOR STATE LEGISLATURE (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-05-11,,,,2021-08-09 09:31:24.980
2977,707,06CAC00896,OWEN FOR COUNTY CLERK,3350 PRAIRIEVIEW DRIVE,LINCOLN,NE,68504,C,Candidate Committee,2006-05-12,06FIS10430,,,
2978,708,06CAC00897,JAN DAVIS FOR SARPY COUNTY COMMISSIONER,1018 TEKAMAH LANE,PAPILLION,NE,68046,C,Candidate Committee,2006-05-02,06FIS10321,,,2021-01-25 13:23:54.743
2979,709,06CAC00898,BARRY RICHARDS FOR GOVERNOR (NOT REGISTERED),NOT A REGISTERED COMMITTEE,HAYES CENTER,NE,69032,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2980,710,06CAC00899,GLENN BOOT JR. FOR GOVERNOR (NOT REGISTERED),NOT A REGISTERED COMMITTEE,ASHLAND,NE,68003,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2981,711,06CAC00900,JAY STODDARD FOR SECRETARY OF STATE (2006),1810 WEST CHARLES STREET,GRAND ISLAND,NE,68803,C,Candidate Committee,2006-10-27,99FIS07151,,,
2982,712,06CAC00901,DON ERET FOR SECRETARY OF STATE (NOT REGISTERED),NOT A REGISTERED COMMITTEE,DUBOIS,NE,68345,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2983,713,06CAC00902,KELLY RENEE ROSBERG STATE AUDITOR (NOT REGISTERED),NOT A REGISTERED COMMITTEE,WAUSA,NE,68786,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2984,714,06CAC00903,JOHN GATHINGS FOR STATE TREASURER (NOT REGISTERED),NOT A REGISTERED COMMITTEE,WAUSA,NE,68786,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2985,715,06CAC00904,ROBERT COOPER STATE LEGISLATURE #2 (NR),NOT A REGISTERED COMMITTEE,PLATTSMOUTH,NE,68048,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2986,716,06CAC00905,ROBERT HOWARD STATE LEGISLATURE #2 (NR),NOT A REGISTERED COMMITTEE,GREENWOOD,NE,68366,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2987,717,06CAC00906,RON COOK FOR LEGISLATURE #8 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68104,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2988,718,06CAC00907,PATRICIA HANNAN LEGISLATURE #6 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68114,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2989,719,06CAC00908,MATTHEW STELLY FOR LEGISLATURE #8 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68132,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2990,720,06CAC00909,SCOTT YAHNKE LEGISLATURE #18 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68116,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2991,721,06CAC00910,MARVIN HAVLAT FOR LEGISLTURE #24 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILFORD,NE,68405,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2992,722,06CAC00911,KYLE KOPITKE FOR LEGISLATURE #38 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,NELSON,NE,68961,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2993,723,06CAC00912,DUANE DEAN FOR LEGISLATURE #40 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,PLAINVIEW,NE,68769,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2994,724,06CAC00913,TOM NOECKER FOR LEGISLATURE #40 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,ZIP NOT VALID,NE,68239,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2995,725,06CAC00914,SHAWN BOYD FOR LEGISLATURE #30 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,LINCOLN,NE,68526,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2996,726,06CAC00915,SUE FIX FOR LEGISLATURE #30 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,CORTLAND,NE,68331,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2997,727,06CAC00916,VAN ARGYRAKIS FOR REGENT #4 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68105,C,Candidate Committee,2006-05-16,,,,2021-08-09 09:31:24.980
2998,750,06CAC00941,SHELTON FOR GAGE COUNTY ATTORNEY (DISSOLVED),2014 S 3RD AVE,BEATRICE,NE,68310,C,Candidate Committee,2006-09-07,06FIS10696,,,
2999,751,06CAC00942,FRIEND FOR MUD,16309 BROWNE STREET,OMAHA,NE,68116,C,Candidate Committee,2006-09-08,99FIS08095,,,
3000,752,06CAC00943,GARY KIEL FOR METROPOLITAN COMMUNITY COLLEGE BOARD,319 S 53 ST,OMAHA,NE,68132,C,Candidate Committee,2006-09-08,06FIS10739,,,
3001,753,06CAC00944,FRIENDS OF TIM FOWLER (NOT REGISTERED),NOT A REGISTERED COMMITTEE,COMSTOCK,NE,68828,C,Candidate Committee,2006-09-11,,,,2021-08-09 09:31:24.980
3002,754,06CAC00946,DAVID KLUG FOR NRD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-09-18,,,,2021-08-09 09:31:24.980
3003,755,06CAC00947,CITIZENS IN SUPPORT OF EDUCATION,1555 WASHINGTON ST,BLAIR,NE,68008,C,Candidate Committee,2006-09-22,,,,
3004,756,06CAC00948,COMMITTEE TO ELECT GARY A. BARNARD,105 REGENCY DRIVE,BEATRICE,NE,68310,C,Candidate Committee,2006-09-22,06FIS10442,,,
3005,757,06CAC00950,MERCER FOR NRD,3385 EAST 11TH ST,KEARNEY,NE,68847,C,Candidate Committee,2006-10-02,99FIS03147,,,
3006,758,06CAC00951,COMMITTEE TO ELECT FADEN (DISSOLVED),1640 S 58TH ST,LINCOLN,NE,68506,C,Candidate Committee,2006-10-02,06FIS10738,,,
3007,759,06CAC00952,FRED CONLEY FOR NRD BOARD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-03,,,,2021-08-09 09:31:24.980
3008,760,06CAC00953,JOHN CONLEY FOR NRD BOARD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-03,,,,2021-08-09 09:31:24.980
3009,761,06CAC00954,TIM FOWLER FOR NRD BOARD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-03,,,,2021-08-09 09:31:24.980
3010,762,06CAC00955,WITEK FOR AUDITOR (2006),5179 S 147TH CIRCLE,OMAHA,NE,68137,C,Candidate Committee,2006-10-06,99FIS00133,,,2021-01-25 13:23:54.743
3011,763,06CAC00956,JOHN CONLEY FOR NRD#4(NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68114,C,Candidate Committee,2006-10-10,,,,2021-08-09 09:31:24.980
3012,764,06CAC00960,ROBERT E. MEYER CITY COUNCIL (NOT REGISTERED),NOT A REGISTERED COMMITTEE,GRAND ISLAND,NE,68803,C,Candidate Committee,2006-10-11,,,,2021-08-09 09:31:24.980
3013,765,06CAC00963,UHE FOR METRO COLLEGE BOARD,307 E 7TH STREET,PAPILLION,NE,68046,C,Candidate Committee,2006-10-10,06FIS10748,,,2021-01-25 13:23:54.743
3014,766,06CAC00964,WENDY WALKER FOR REG OF DEEDS(NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68144,C,Candidate Committee,2006-10-13,,,,2021-08-09 09:31:24.980
3015,767,06CAC00970,BARB NICHOLS FOR NRD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68130,C,Candidate Committee,1900-01-01,,,,
3016,768,06CAC00974,MIKE MEISTER FOR COUNTY ATTORNEY (NOT REGISTERED),,ZIP NOT VALID,NE,68500,C,Candidate Committee,1900-01-01,,,,
3017,769,06CAC00976,JEFF WALLIN FOR URNRD (DISSOLVED),142 YUCCA DR.,IMPERIAL,NE,69033,C,Candidate Committee,2006-10-12,06FIS10750,,,
3018,770,06CAC00977,WEIMER FOR COUNTY ATTORNEY,1405 O STREET,GERING,NE,69341,C,Candidate Committee,2006-10-17,06FIS10220,,,
3019,771,06CAC00978,BEN LOOMIS FOR MRNRD BOARD,NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-19,,,,2021-08-09 09:31:24.980
3020,772,06CAC00979,JOSH FRIESEN FOR MRNRD BOARD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-19,,,,2021-08-09 09:31:24.980
3021,773,06CAC00980,DON NELSEN FOR MRNRD BOARD,NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-19,,,,2021-08-09 09:31:24.980
3022,774,06CAC00981,MONTY SCHORR FOR MRNRD BOARD,NOT A REGISTERED COMMITTEE,MILLER,NE,68858,C,Candidate Committee,2006-10-19,,,,2021-08-09 09:31:24.980
3023,775,06CAC00982,JAMES BROWN FOR METRO COMMUNITY COLLEGE(DISSOLVED),,,,,,,,,,,
3024,776,06CAC00985,LOEWENSTEIN FOR SUPERVISOR,211 EAST 48TH,KEARNEY,NE,68845,C,Candidate Committee,2006-10-23,99FIS04670,,,
3025,5603,06IRC00458,CITIZEN'S FOR CONSOLIDATION (NOT REGISTERED),PO BOX 21,RUSHVILLE,NE,69360,R,Independent Reporting Committee,2006-01-23,,,,
3026,5604,06IRC00459,CITIZENS FOR THE SCHOOL-PRAGUE (NOT REGISTERED),210 N HIGHWAY AVENUE,PRAGUE,NE,68050,C,Candidate Committee,2006-01-23,,,,2021-08-09 09:31:24.980
3027,5605,06IRC00460,CLAY CENTER OVERRIDE COMMITTEE (NOT REGISTERED),103 S BROWN,CLAY CENTER,NE,68933,C,Candidate Committee,2006-01-23,,,,
3028,5606,06IRC00461,COUGARS YES-CONESTOGA (NOT REGISTERED),PO BOX 168,MURRAY,NE,68709,R,Independent Reporting Committee,2006-01-23,,,,2021-08-09 09:31:24.980
3029,5607,06IRC00463,NEWCASTLE KIDS FIRST (NOT REGISTERED),PO BOX 97,NEWCASTLE,NE,68757,R,Independent Reporting Committee,2006-01-23,,,,
3030,5608,06IRC00464,SAVE OUR SCHOOL COMMITTEE-SE CONSO (NR),"RR 2, BOX 171",FALLS CITY,NE,68355,C,Candidate Committee,2006-01-23,,,,2021-08-09 09:31:24.980
3031,73768,21BQC00517,CITIZENS FOR VOTER ID,1327 H STREET STE 302,LINCOLN,NE,68508,B,Ballot Question,2021-07-20,,,2021-08-09 08:48:58.387,
3032,73765,21CAC02849,CHRIS BRUNS FOR LEGISLATURE,8515 W FOOTHILL ROAD (PO BOX 2286 69103),NORTH PLATTE,NE,69101,C,Candidate Committee,2021-07-12,20FIS15086,,2021-08-09 08:48:58.387,2021-08-09 09:31:24.980
3033,5609,06IRC00465,SUPPORT ELKORN VALLEY STUDENTS (NOT REGISTERED),601 SOUTH MADISON STREET,TILDEN,NE,68781,C,Candidate Committee,2006-01-23,,,,
3034,5610,06IRC00466,SYRACUSE FOUNDATION (NOT REGISTERED),PO BOX 41,SYRACUSE,NE,68446,C,Candidate Committee,2006-01-23,,,,2021-08-09 09:31:24.980
3035,5611,06IRC00467,SUPPORT THE KID COMMITTEE (NOT REGISTERED),927 WEST MEDICINE RD,WELLFLEET,NE,69170,C,Candidate Committee,2006-01-23,,,,
3036,5612,06IRC00469,NE PUBLIC SAFETY UNITED,13445 CRYER AVE,OMAHA,NE,68144,R,Independent Reporting Committee,2006-09-22,,,,
3037,5613,06IRC00470,NEBRASKANS UNITED FOR OUR FUTURE,"233 S 13TH STREET, SUITE 700",LINCOLN,NE,68508,I,Independent Reporting Committee,2006-10-10,,,,
3038,5614,06IRC00471,CITIZENS FOR A SAFER OMAHA,"1120 K STREET, SUITE 200",LINCOLN,NE,68508,I,Independent Reporting Committee,2006-11-03,,,,
3039,5615,06IRC00472,NEBRASKANS FOR TAX EQUITY AND FAIRNESS,"1120 K STREET, SUITE 200",LINCOLN,NE,68508,I,Independent Reporting Committee,2006-11-02,,,,
3040,5616,06IRC00473,CITIZENS FOR BETTER DOUGLAS COUNTY GOVERNMENT,4702 SHIRLEY ST,OMAHA,NE,68106,R,Independent Reporting Committee,2006-11-03,,,,
3041,5617,06IRC00474,NEW DIRECTION PROJECT,1150 N 14TH ST STE 512,LINCOLN,NE,68508,R,Independent Reporting Committee,2006-11-06,,,,
3042,6448,08CAC01079,INTERMILL FOR COMMISSIONER,"1201 O STREET, SUITE 301",LINCOLN,NE,68508,C,Candidate Committee,2008-01-25,08FIS10990,,,
3043,6449,08CAC01080,SCHILZ FOR LEGISLATURE,417 CRESTVIEW DR.,OGALLALA,NE,69153,C,Candidate Committee,2008-01-28,07FIS10945,,,
3044,6450,08CAC01081,LORENZEN 2008,953 WESTRIDGE DRIVE,BLAIR,NE,68008,C,Candidate Committee,2008-01-30,08FIS10973,,,
3045,6451,08CAC01082,TRAVIS WAGNER FOR LEGISLATURE (DISSOLVED),7720 RINGNECK DR.,LINCOLN,NE,68506,C,Candidate Committee,2008-01-31,08FIS10998,,,
3046,6452,08CAC01083,TINGELHOFF FOR LEGISLATURE,8901 NO. 138TH STREET,OMAHA,NE,68142,C,Candidate Committee,2008-02-08,99FIS09596,,,
3047,6453,08CAC01084,PAUL ANDERSON FOR METRO BOARD,6626 CUMING STREET,OMAHA,NE,68132,C,Candidate Committee,2018-04-11,99FIS00022,,,
3048,6454,08CAC01085,JEFFERS FOR LEGISLATURE,1505 W. RAYMOND ROAD,LINCOLN,NE,68428,C,Candidate Committee,2008-02-04,07FIS10960,,,2020-10-12 12:57:21.463
3049,6455,08CAC01086,KASCHKE FOR MAYOR,3921 SEQUOIA DRIVE,NORTH PLATTE,NE,69101,C,Candidate Committee,2008-02-05,05FIS10059,,,
3050,12709,11BQC00301,ELKHORN CITIZENS COMMITTEE FOR EDUCATION (2011),3817 NORTH 206TH STREET,ELKHORN,NE,68022,B,Ballot Question,2011-10-24,,,,2021-06-14 11:40:11.967
3051,12710,11BQC00302,ADAMS CENTRAL PATRONS & TEACHERS FOR STUDENTS 2011,2706 NORTH BALTIMORE AVENUE,HASTINGS,NE,68901,B,Ballot Question,2011-10-28,,,,2020-11-09 13:16:19.600
3052,12711,11BQC00303,YES FOR YHS (NOT REGISTERED),1620 HARRE LANE,YORK,NE,68467,B,Ballot Question,1900-01-01,,,,2021-08-09 09:31:24.980
3053,12712,11CAC01555,DAVE BLOOMFIELD FOR LEGISLATURE,56242 851 RD,HOSKINS,NE,68740,C,Candidate Committee,2011-04-14,10FIS12098,,,
3054,12713,11CAC01556,EDWIN MAYO FOR MAYOR (GERING) (NR),NOT A REGISTERED COMMITTEE,OMAHA,NE,68102,C,Candidate Committee,9999-12-31,,,,2021-08-09 09:31:24.980
3055,12714,11CAC01557,KELLY SELL FOR LAVISTA CITY COUNCIL (NR),NOT A REGISTERED COMMITTEE,LA VISTA,NE,68128,C,Candidate Committee,9999-12-31,,,,
3056,12715,11CAC01558,STACIE HIGGINS FOR SCHOOL BOARD (NR),NOT A REGISTERED COMMITEE,ZIP NOT VALID,NE,68555,C,Candidate Committee,9999-12-31,,,,
3057,12716,11CAC01559,JANET GOODMAN BANKS FOR SCC,NOT REGISTERED,LINCOLN,NE,68516,C,Candidate Committee,1999-01-01,,,,
3058,12717,11CAC01560,PAUL WEBER FOR NRD,NOT A REGISTERED COMMITTEE,LINCOLN,NE,68518,C,Candidate Committee,1999-01-01,,,,
3059,15398,13CAC01792,AJA ANDERSON FOR SCHOOL BOARD (NOT REGISTERED),111 HAND,ZIP NOT VALID,NE,00001,C,Candidate Committee,1900-01-01,,,,
3060,15399,13CAC01793,JAMES ENGLISH FOR SCHOOL BOARD (NOT REGISTERED),222 FOOT,ZIP NOT VALID,NE,00001,C,Candidate Committee,1900-01-01,,,,
3061,15400,13CAC01794,LARRY D. TAYLOR FOR SCHOOL BOARD (NOT REGISTERED),333 TOE,ZIP NOT VALID,NE,00001,C,Candidate Committee,1900-01-01,,,,
3062,15401,13CAC01795,LADONNA WHITE YORK FOR SCHOOL BOARD (NOT REGISTERE,444 EAR,ZIP NOT VALID,NE,00001,C,Candidate Committee,1900-01-01,,,,
3063,15402,13CAC01797,MICHAEL WARNER FOR SCHOOL BOARD (NOT REGISTERED),555 FINGER,ZIP NOT VALID,NE,00001,C,Candidate Committee,1900-01-01,,,,
3064,15403,13CAC01798,ERIC L EWING FOR SCHOOL BOARD (NOT REGISTERED),665 LIGHT,ZIP NOT VALID,NE,00001,C,Candidate Committee,1900-01-01,,,,
3065,15404,13CAC01799,BARBARA DAUGHTEN FOR SCHOOL BOARD (NOT REGISTERED),123 FORE,ZIP NOT VALID,NE,00001,C,Candidate Committee,1900-01-01,,,,
3066,15405,13CAC01800,JOSEPH A. MISLUNAS FOR SCHOOL BOARD (NOT REGISTERE,345 TEE,ZIP NOT VALID,NE,00001,C,Candidate Committee,1900-01-01,,,,
3067,15406,13CAC01801,DANYELLE BARATTA FOR SCHOOL BOARD (NOT REGISTERED),564 GREEN,ZIP NOT VALID,NE,00001,C,Candidate Committee,1900-01-01,,,,
3068,15407,13CAC01802,BRIAN VILLAFUERTE FOR SCHOOL BOARD (NOT REGISTERED,369 BLOCK,ZIP NOT VALID,NE,00001,C,Candidate Committee,1900-01-01,,,,
3069,15408,13CAC01803,PANSING BROOKS FOR LEGISLATURE,1925 DAKOTA STREET,LINCOLN,NE,68502,C,Candidate Committee,2013-05-30,13FIS12684,,,
3070,15409,13CAC01804,CHUCK HASSEBROOK FOR GOVERNOR (NOW LEG),1308 N 38TH STREET,LINCOLN,NE,68503,C,Candidate Committee,2013-06-05,99FIS05535,,,2021-03-22 08:28:17.390
3071,15410,13CAC01805,DULIN 2014 (DISSOLVED 6-23-2014),PO BOX 2307,NORTH PLATTE,NE,69103,C,Candidate Committee,2013-06-05,13FIS12687,,,
3072,17012,14CAC01952,MAGGIE SQUIRES FOR NRD (NOT REGISTERED),NOT REGISTERED,Lincoln,NE,68509,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
3073,17013,14CAC01953,KAREN AMEN FOR LPSNRD,3220 JOY COURT,LINCOLN,NE,68502-0000,C,Candidate Committee,2014-08-07,14FIS13225,,,
3074,17014,14CAC01954,ADAM HINTZ FOR NRD (NOT REGISTERED),NOT REGISTERED,LINCOLN,NE,68509,C,Candidate Committee,1900-01-01,,,,
3075,17015,14CAC01955,PATTY BENTZINER FOR NORRIS SCHOOL BOARD (NR),NOT REGISTERED,LINCOLN,NE,68509,C,Candidate Committee,1900-01-01,,,,
3076,17016,14CAC01956,JIM CRAIG FOR NORRIS SCHOOL BOARD (NR),NOT REGISTERED,LINCOLN,NE,68509,C,Candidate Committee,1900-01-01,,,,
3077,17017,14CAC01957,JACK SCOTT FOR HICKMAN CITY COUNCIL (NR),NOT REGISTERED,LINCOLN,NE,68509,C,Candidate Committee,1900-01-01,,,,
3078,17018,14CAC01958,THOMAS P. HERZOG CAMPAIGN FUND(DISSOLVED),117 NORTH 4TH STREET,O'NEILL,NE,68763,C,Candidate Committee,2014-06-25,99FIS04611,,,2021-03-01 08:28:39.627
3079,17019,14CAC01959,MARTIN STEINBECK FOR NORTH PLATTE CITY COUNCIL-NR,NOT REGISTERED,NORTH PLATTE,NE,69101,C,Candidate Committee,9999-12-31,,,,2021-08-09 09:31:24.980
3080,17020,14CAC01960,JEREMY JENSEN FOR GI MAYOR,PO BOX 5164,GRAND ISLAND,NE,68802,C,Candidate Committee,2014-09-24,14FIS13244,,,
3081,17021,14CAC01961,RICH HURLEY FOR OPPD BOARD,13310 EAGLE RUN DRIVE,OMAHA,NE,68164,C,Candidate Committee,2014-06-10,,,,
3082,17022,14CAC01962,LORI TOPP FOR JOHNSON COUNTY TREASURER(NOT REGISTE,NOT A REGISTERED COMMITTEE,TECUMSEH,NE,68450,C,Candidate Committee,2014-06-23,,,,2021-08-09 09:31:24.980
3083,17023,14CAC01963,NEWMAN FOR COUNTY BOARD (DISSOLVED),1110 LAMPLIGHTER LANE,LINCOLN,NE,68510,C,Candidate Committee,2014-06-23,99FIS07876,,,2020-11-23 13:18:28.173
3084,17024,14CAC01965,JIM TARNICK FOR NPPD (NOT REGISTERED),109 GERMAND STREET,FULLERTON,NE,68638,C,Candidate Committee,1900-01-01,14FIS13064,,,2021-08-09 09:31:24.980
3085,17025,14CAC01967,O&#39;HARA 2014 TREASURER (DISSOLVED),2212 SOUTH 64TH PLAZA #216,OMAHA,NE,68106,C,Candidate Committee,2014-06-30,14FIS12989,,,
3086,17026,14CAC01969,KEITH KUBE FOR LEGISLATURE,208 WYOMING STREET,CROFTON,NE,68730,C,Candidate Committee,2014-08-08,14FIS13044,,,
3087,17027,14CAC01971,COLGAN FOR CLERK,1735 N IRVING,FREMONT,NE,68025,C,Candidate Committee,2014-08-26,14FIS12958,,,
3088,17028,14CAC01972,RYAN ANDEL FOR BUTLER COUNTY SHERIFF (NOT REGISTER,353 NORTH 10TH STREET,DAVID CITY,NE,68632,C,Candidate Committee,1900-01-01,14FIS13231,,,2021-08-09 09:31:24.980
3089,17029,14CAC01973,FRIENDS OF HUNTER PANEITZ (NOT REGISTERED),NOT A REGISTERED COMMITTEE,ZIP NOT VALID,NE,68599-9999,C,Candidate Committee,2014-09-22,,,,2021-08-09 09:31:24.980
3090,17030,14CAC01975,COMMITTEE TO ELECT STAN WIRTH FOR MAYOR,2001 COUNTRY MEADOWS PL,BEATRICE,NE,68310,C,Candidate Committee,2014-09-22,14FIS13240,,,
3091,17031,14CAC01976,BRIAN WHITECALF FOR CITY COUNCIL (NOT REGISTERED),1506 ST PAUL RD,GRAND ISLAND,NE,68801,C,Candidate Committee,2014-09-23,,,,2021-08-09 09:31:24.980
3092,17032,14CAC01979,STEELE FOR GI CITY COUNCIL WARD 2 (DISSOLVED),2405 SANTA FE CIRCLE,GRAND ISLAND,NE,68801,C,Candidate Committee,2014-09-25,14FIS13245,,,
3093,17033,14CAC01981,BOB TWISS ESU ((NOT REGISTERED)),433 SHERWOOD DRIVE,GRETNA,NE,68028,C,Candidate Committee,1900-01-01,,,,
3094,17034,14CAC01982,JOHN STRAWN MAYOR OF PAPILLION (NOT REGISTERED),NOT REGISTERED,ZIP NOT VALID,NE,68599-9999,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
3095,17035,14CAC01984,JIM MOUDRY BELLEVUE CITY COUNCILW4(NOT REGISTERED),NOT REGISTERED,ZIP NOT VALID,NE,68599-9999,C,Candidate Committee,1900-01-01,,,,
3096,17036,14CAC01985,JON TUCKER METRO BOARD (NOT REGISTERED),NOT REGISTERED,ZIP NOT VALID,NE,68599-9999,C,Candidate Committee,1900-01-01,,,,
3097,17037,14CAC01986,MARK WHITE VISTA CITY COUNCIL(NOT REGISTERED),NOT REGISTERED,ZIP NOT VALID,NE,68599-9999,C,Candidate Committee,1900-01-01,,,,
3098,22117,15CAC02044,JIM KUSEK FOR NRD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68127,C,Candidate Committee,9999-12-31,,,,2021-02-08 13:31:05.740
3099,22118,15CAC02045,STU DORNAN FOR ESU #3-3 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68124,C,Candidate Committee,9999-12-31,,,,
3100,22119,15CAC02046,PHIL WRIGHT FOR ESU #3-7 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,UNION,NE,68455,C,Candidate Committee,9999-12-31,,,,
3101,22120,15CAC02047,DON KROUPA FOR MUD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68154,C,Candidate Committee,9999-12-31,,,,
3102,22121,15CAC02048,LEE FIDELINE FOR RALSTON COUNCIL (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68127,C,Candidate Committee,9999-12-31,,,,2021-02-08 13:31:05.740
