,EntityKey,CommitteeID,CommitteeName,CommitteeAddress,CommitteeCity,CommitteeState,CommitteeZip,CommitteeType,CommitteeTypeDesc,MostRecentOrganizationDate,MostRecentSupportCandidateId,MostRecentOpposeCandidateId,InsertDate,UpdateDate
2427,34354,99BQC00051,COALITION TO PREVENT TAX INCREASES (DISSOLVED),"233 S. 13TH STREET, SUITE 800",LINCOLN,NE,68508,B,Ballot Question,1996-08-16,,,2021-10-24 14:13:22.607,
2428,34355,99BQC00052,COMMITTEE TO SAVE OUR STREETS,1428 KIEWIT PLAZA,OMAHA,NE,68131,B,Ballot Question,1996-02-20,,,2021-10-24 14:13:22.607,
2429,34356,99BQC00053,CITIZENS TO SAVE QUALITY SCHOOLS (DISSOLVED),1800 U.S. BANK BLDG. 233 S 13 STREET,,,685082095,B,Ballot Question,2000-09-29,,,2021-10-24 14:13:22.607,
2430,34357,99BQC00054,FRIENDS OF LINCOLN GENERAL HOSPITAL (DISSOLVED),P O BOX 80009,LINCOLN,NE,68501,B,Ballot Question,1997-04-02,,,2021-10-24 14:13:22.607,
2431,34358,99BQC00055,COMMITTEE FOR AMENDMENT 1(DISSOLVED),605 S 14TH SUITE 401,LINCOLN,NE,68508,B,Ballot Question,1994-06-30,,,2021-10-24 14:13:22.607,
2432,34359,99BQC00056,NEBRASKANS FOR CONSTITUTIONAL GOVERNMENT (DISSOLVE,3629 OLIN AVE,OMAHA,NE,68105,B,Ballot Question,1992-09-18,,,2021-10-24 14:13:22.607,
2433,34360,99BQC00057,CITIZENS FOR AMENDMENT 3 (DISSOLVED),"605 S 14TH STREET, STE. 100",LINCOLN,NE,68508,B,Ballot Question,2000-10-16,,,2021-10-24 14:13:22.607,
2434,34361,99BQC00058,NEBRASKANS AGAINST OUTSIDE INFLUENCE (DISSOLVED),13944 ARBOR CIR,OMAHA,NE,68144,B,Ballot Question,2000-10-20,,,2021-10-24 14:13:22.607,
2435,34362,99BQC00059,COMMITTEE TO RETAIN JUDGE REAGAN (DISSOLVED),2308 CORNHUSKER RD,,,681232410,B,Ballot Question,2000-10-30,,,2021-10-24 14:13:22.607,
2436,34363,99BQC00060,CITIZENS FOR QUALITY GROWTH (DISSOLVED),PO BOX 989,,,691030989,B,Ballot Question,2001-01-04,,,2021-10-24 14:13:22.607,
2437,34364,99BQC00062,GOTHENBURG SCHOOL BUILDERS,2622 AVE G,GOTHENBURG,NE,69138,B,Ballot Question,2001-03-09,,,2021-10-24 14:13:22.607,
2438,34365,99BQC00063,YES! FOR QUALITY SCHOOLS (DISSOLVED),"233 SOUTH 13TH ST, SUITE 800",LINCOLN,NE,68508,B,Ballot Question,2001-03-16,,,2021-10-24 14:13:22.607,
2439,34366,99BQC00064,LINCOLN LIAISON COMMITTEE (DISSOLVED 2001),6300 CORNHUSKER HWY,LINCOLN,NE,68507,B,Ballot Question,2001-04-13,,,2021-10-24 14:13:22.607,
2440,34367,99BQC00065,RENOVATION &AMP; MAINTENANCE OF OUR SCHOOLS (DISSO,5135 S. 83RD STREET,OMAHA,NE,68127,B,Ballot Question,2001-05-02,,,2021-10-24 14:13:22.607,
2441,34368,99BQC00066,CAN-DO COMMITTEE FOR A NEW ZOO (DISSOLVED),365 N. BROADWELL AVE,GRAND ISLAND,NE,68803,B,Ballot Question,2001-05-30,,,2021-10-24 14:13:22.607,
2442,34369,99BQC00067,CITIZENS FOR FUTURE SCHOOL INVESTMENT -(2006),1017 NORTH HASTING AVE P.O. BOX 942,HASTINGS,NE,68902,B,Ballot Question,2001-09-06,,,2021-10-24 14:13:22.607,
2443,34370,99BQC00068,KEARNEY TOMORROW FINANCE COMMITTEE,1007 2ND AVE PO BOX 607,,,688480607,B,Ballot Question,2001-09-07,,,2021-10-24 14:13:22.607,
2444,34371,99BQC00069,NEBRASKANS FOR LOCAL CONTROL(DISSOLVED),635 S 14TH ST STE 315,LINCOLN,NE,68508,B,Ballot Question,2001-12-26,,,2021-10-24 14:13:22.607,
2445,34372,99BQC00070,HELP COM,BOX 80312 1303 H ST,LINCOLN,NE,68501,B,Ballot Question,2002-01-11,,,2021-10-24 14:13:22.607,
2446,34373,99BQC00071,CITIZENS FOR PASS PROGRESS OF AURORA SCHOOL SYSTEM,2012 TIPPARY RD,AURORA,NE,68818,B,Ballot Question,2002-03-01,,,2021-10-24 14:13:22.607,
2447,34374,99BQC00072,REPEAL 1085 COMMITTEE (DISSOLVED),8062 CEDAR ST,OMAHA,NE,68124,B,Ballot Question,2002-05-17,,,2021-10-24 14:13:22.607,
2448,34375,99BQC00073,CITIZENS FOR EXCELLENCE IN DIST #66,9374 JONES ST,OMAHA,NE,68114,B,Ballot Question,2002-06-27,,,2021-10-24 14:13:22.607,
2449,34376,99BQC00074,GAMBLING WITH THE GOOD LIFE,2221 SOUTH 141 CT. # 6,OMAHA,NE,68144,B,Ballot Question,2002-07-22,,,2021-10-24 14:13:22.607,
2450,34377,99BQC00075,"CITIZENS FOR PROPERTY TAX RELIEF, FIRE & POLICE",4205 S. 13TH STREET,NORFOLK,NE,68701,B,Ballot Question,2002-09-04,,,2021-10-24 14:13:22.607,
2451,34378,99BQC00076,CITIZENS FOR FIRE SAFETY (DISSOLVED),PO BOX 30243,LINCOLN,NE,68503,B,Ballot Question,2002-09-16,,,2021-10-24 14:13:22.607,
2452,34379,99BQC00077,YES FOR OPS KIDS COMMITTEE (2002 DISSOLVED),"650 J STREET, SUITE 203 D",LINCOLN,NE,68508,B,Ballot Question,2002-10-15,,,2021-10-24 14:13:22.607,
2453,34380,99BQC00078,NEIGHBORS VOTING NO ON CITY CHARTER AMENDMENT (DIS,7134 PACIFIC ST,OMAHA,NE,68106,B,Ballot Question,2002-10-16,,,2021-10-24 14:13:22.607,
2454,34381,99BQC00079,VOTE 4 DISTRICT 46,12601 S. 71ST STREET,PAPILLION,NE,68133,B,Ballot Question,2002-10-25,,,2021-10-24 14:13:22.607,
2455,34382,99BQC00080,COMMITTEE FOR AMENDMENT 2 (DISSOLVED),233 SOUTH 13TH ST STE 800,,,685085,B,Ballot Question,2002-10-31,,,2021-10-24 14:13:22.607,
2456,34383,99BQC00081,PROGRESS FOR GRAND ISLAND,"206 N. LOCUST, BOX 1151",GRAND ISLAND,NE,68802,B,Ballot Question,2002-11-13,,,2021-10-24 14:13:22.607,
2457,34384,99BQC00083,LINCOLN LIAISON COMMITTEE (DISSOLVED 2003),6300 CORNHUSKER HWY,LINCOLN,NE,68507,B,Ballot Question,2003-03-21,,,2021-10-24 14:13:22.607,
2458,34385,99BQC00084,COMMUNITY UNITED FOR EDUCATION,517 SANDY SHORES DR,SCHUYLER,NE,68661,B,Ballot Question,2003-05-19,,,2021-10-24 14:13:22.607,
2459,34386,99BQC00085,AQUATIC PARK,152 E 6 ST,FREMONT,NE,68025,B,Ballot Question,2003-05-30,,,2021-10-24 14:13:22.607,
2460,34387,99BQC00086,NEBRASKA TAXPAYERS ASSOCIATION PETITIONS COMMITTEE,13303 NORTH 66TH STREET,OMAHA,NE,68152,B,Ballot Question,2003-08-15,,,2021-10-24 14:13:22.607,
2461,34388,99BQC00087,VOTE ON TOTAL ENHANCEMENT (DISSOLVED),671 S RED FOX LANE,COLUMBUS,NE,68601,B,Ballot Question,2003-10-16,,,2021-10-24 14:13:22.607,
2462,34389,99BQC00088,STOP BIG BUSINESS SUBSIDIES-REPEAL LB 775 (DISSOLV,2800 S 19 ST,LINCOLN,NE,68502,B,Ballot Question,2003-12-01,,,2021-10-24 14:13:22.607,
2463,34390,99BQC00089,QUALITY SCHOOLS FOR KIDS (DISSOLVED),221 SOUTH LOCUST,GRAND ISLAND,NE,68801,B,Ballot Question,2003-12-11,,,2021-10-24 14:13:22.607,
2464,34391,99BQC00090,"KEEP THE MONEY IN NEBRASKA COMM., INC.(DISSOLVED)",1299 FARNAM ST. SUITE 1501,OMAHA,NE,68102,B,Ballot Question,2004-01-14,,,2021-10-24 14:13:22.607,
2465,34392,99BQC00091,COMMITTEE FOR CHARITABLE AND PUBLIC INTEREST GAMIN,1501 SOUTH BURLINGTON AVE.,HASTINGS,NE,68901,B,Ballot Question,2004-02-23,,,2021-10-24 14:13:22.607,
2466,34393,99BQC00092,FRIENDS OF AMENDMENT ONE (DISSOLVED),301 S. 13TH ST. SUITE 400,,,685082571,B,Ballot Question,2004-03-18,,,2021-10-24 14:13:22.607,
2467,34394,99BQC00093,"FAMILIES FOR AMERICA, INC. (DISSOLVED)",10730 PACIFIC ST. STE 242,OMAHA,NE,68114,B,Ballot Question,2004-03-11,,,2021-10-24 14:13:22.607,
2468,34395,99BQC00094,SANDRA SCHROEDER,201 BRIDGE ROAD,NORFOLK,NE,68701,I,Independent Reporting Committee,2004-04-09,,,2021-10-24 14:13:22.607,
2469,34396,99BQC00095,VOTE FOR AMENDMENT 4 (DISSOLVED),301 SOUTH 12TH ST SUITE 140A,LINCOLN,NE,68508,B,Ballot Question,2004-06-07,,,2021-10-24 14:13:22.607,
2470,34397,99BQC00096,YES ON STREETS AND TRAILS (DISSOLVED),233 SOUTH 13TH ST. SUITE 800,LINCOLN,NE,68508,B,Ballot Question,2004-07-29,,,2021-10-24 14:13:22.607,
2471,34398,99BQC00097,YES ON AMENDMENT 3 (DISSOLVED),1900 US BANK BLDG 233 S 13 ST STE 800F,LINCOLN,NE,68508,B,Ballot Question,2004-08-10,,,2021-10-24 14:13:22.607,
2472,34399,99BQC00098,CITIZENS AGAINST A TOTAL BAN (DISSOLVED),3030 NORTH 4OTH STREET,LINCOLN,NE,68504,B,Ballot Question,2004-09-01,,,2021-10-24 14:13:22.607,
2473,34400,99BQC00099,YES FOR SMOKE FREE AIR COMMITTEE (DISSOLVED),5733 SOUTH 34TH STREET SUITE 500,LINCOLN,NE,68516,B,Ballot Question,2004-09-23,,,2021-10-24 14:13:22.607,
2474,34401,99BQC00100,CITIZENS FOR PUBLIC SAFETY (DISSOLVED),1603 BASS ROAD,GRAND ISLAND,NE,68801,B,Ballot Question,2004-10-12,,,2021-10-24 14:13:22.607,
2475,34402,99BQC00101,CITIZENS FOR MILLARD PUBLIC SCHOOLS (2005),14707 CALIFORNIA ST. STE.# 10,OMAHA,NE,68154,B,Ballot Question,2005-01-07,,,2021-10-24 14:13:22.607,
2476,34403,99BQC00102,CITIZENS FOR EDUCATION,BOX 868,NORFOLK,NE,68701,B,Ballot Question,2005-03-08,,,2021-10-24 14:13:22.607,
2477,34404,99CAC00002,JOHNSON FOR MAYOR (DISSOLVED),4710 NORTH 25TH STREET,LINCOLN,NE,68521,C,Candidate Committee,1999-01-20,99FIS04938,,2021-10-24 14:13:22.607,
2478,34405,99CAC00003,SOUTHWEST VOTERS FOR COOK (DISTRICT 3)(DISSOLVED),5926 FIELDCREST WAY,LINCOLN,NE,68512,C,Candidate Committee,1999-02-22,99FIS00010,,2021-10-24 14:13:22.607,
2479,34406,99CAC00004,EDWARDS FOR CITY COUNCIL,2230 W. LAGUNA RD.,LINCOLN,NE,68522,C,Candidate Committee,1999-02-05,,,2021-10-24 14:13:22.607,
2480,34407,99CAC00005,LILLIE LARSEN FOR SCHOOL BOARD (DISSOLVED),641 HAVERFORD CIRCLE,LINCOLN,NE,68510,C,Candidate Committee,1999-02-17,,,2021-10-24 14:13:22.607,
2481,34408,99CAC00006,CITIZENS FOR WESELY,5300 LEIGHTON AVE,LINCOLN,NE,68504,C,Candidate Committee,1981-09-14,99FIS00006,,2021-10-24 14:13:22.607,
2482,34409,99CAC00007,BOB STEPHENS FOR CITY COUNCIL,1542 SOUTH 1ST STREET,LINCOLN,NE,68502,C,Candidate Committee,1999-01-26,,,2021-10-24 14:13:22.607,
2483,34410,99CAC00008,SVOBODA FOR COUNCIL COMMITTEE (DISSOLVED 06),7309 SKYHAWK CIRCLE,LINCOLN,NE,68506,C,Candidate Committee,1999-02-01,99FIS00011,,2021-10-24 14:13:22.607,
2484,34411,99CAC00010,JERRY SELLENTIN FOR CITY COUNCIL,207 S. 9TH,LINCOLN,NE,68508,C,Candidate Committee,1999-02-08,,,2021-10-24 14:13:22.607,
2485,34412,99CAC00011,JON CAMP FOR CITY COUNCIL COMMITTEE,"2220 SOUTH 66TH, PO BOX 82307",LINCOLN,NE,68506,C,Candidate Committee,1999-02-17,99FIS00013,,2021-10-24 14:13:22.607,
2486,34413,99CAC00012,EVANS FOR EDUCATION,3335 SOUTH 31ST,LINCOLN,NE,68502,C,Candidate Committee,1989-04-24,,,2021-10-24 14:13:22.607,
2487,34414,99CAC00014,"PEOPLE'S CHOICE, THE","301 P STREET, BLDG. A.",LINCOLN,NE,68508,C,Candidate Committee,1999-02-17,99FIS00017,,2021-10-24 14:13:22.607,
2488,34415,99CAC00015,CURT DONALDSON FOR CITY COUNCIL (DISSOLVED),P.O. BOX 80009,LINCOLN,NE,68501,C,Candidate Committee,1993-01-19,99FIS05252,,2021-10-24 14:13:22.607,
2489,34416,99CAC00017,NORTH LINCOLN VOTERS FOR LANDIS,4328 TOUZALIN,LINCOLN,NE,68507,C,Candidate Committee,1978-03-14,99FIS03097,,2021-10-24 14:13:22.607,
2490,34417,99CAC00018,AGENA FOR ASSESSOR (DISSOLVED),941 DAYBREAK DRIVE,LINCOLN,NE,68505,C,Candidate Committee,1989-11-29,99FIS04420,,2021-10-24 14:13:22.607,
2491,34418,99CAC00019,RICHARD ALCALA FOR LEGISLATURE COMMITTEE (DISSOLVE,"4954 GLASGOW AVE.,",OMAHA,NE,68157,C,Candidate Committee,1997-12-09,,,2021-10-24 14:13:22.607,
2492,34419,99CAC00020,COMMITTEE TO ELECT PAUL ANDERSON (DISSOLVED),"6626 CUMIN STREET,",OMAHA,NE,68132,C,Candidate Committee,1998-03-09,,,2021-10-24 14:13:22.607,
2493,34420,99CAC00021,COMMITTEE TO ELECT RICHARD C. ANDERSON (DISSOLVED),"P.O. BOX 1595,",KEARNEY,NE,68848,C,Candidate Committee,1986-03-21,99FIS01775,,2021-10-24 14:13:22.607,
2494,34421,99CAC00022,COMMITTEE TO ELECT DEB ANDREWS (DISSOLVED),"1134 SOUTH 97TH STREET,",OMAHA,NE,68124,C,Candidate Committee,1998-04-07,99FIS07025,,2021-10-24 14:13:22.607,
2495,34422,99CAC00023,BONNIE ARNOLD FOR CLERK OF DISTRICT COURT,"1612 Windsor Place,",GRAND ISLAND,NE,68801,C,Candidate Committee,1998-03-13,99FIS00025,,2021-10-24 14:13:22.607,
2496,34423,99CAC00024,KATHY BAASCH FOR REGISTER OF DEEDS (DISSOLVED),"11762 W 1 R ROAD,",CAIRO,NE,68824,C,Candidate Committee,1994-10-27,99FIS00026,,2021-10-24 14:13:22.607,
2497,34424,99CAC00025,BAKER FOR LEGISLATURE (DISSOLVED),36031 ROAD 719,TRENTON,NE,69044,C,Candidate Committee,1997-11-20,99FIS03938,,2021-10-24 14:13:22.607,
2498,34425,99CAC00026,BATAILLON FOR LT. GOVERNOR (DISSOLVED),"317 S. HAPPY HOLLOW BLVD.,",OMAHA,NE,68132,C,Candidate Committee,1998-03-06,99FIS07108,,2021-10-24 14:13:22.607,
2499,34426,99CAC00027,ELECT FRANK W. BEMIS O.P.P.D.,"P.O. Box 6337,",OMAHA,NE,68106,C,Candidate Committee,1978-01-20,99FIS01825,,2021-10-24 14:13:22.607,
2500,34427,99CAC00028,BENNETT FOR GOVERNOR,3804 CENTRAL AVE,KEARNEY,NE,68847,C,Candidate Committee,1997-10-17,,,2021-10-24 14:13:22.607,
2501,34428,99CAC00029,BEUTLER FOR LEGISLATURE (DISSOLVED),"3315 &#39;M&#39; STREET,",LINCOLN,NE,68510,C,Candidate Committee,1989-12-04,,,2021-10-24 14:13:22.607,
2502,34429,99CAC00030,DON BLANK FOR REGENT,"811 Norris,",MCCOOK,NE,69001,C,Candidate Committee,1980-04-16,99FIS00032,,2021-10-24 14:13:22.607,
2503,34430,99CAC00031,CITIZENS TO ELECT BLANKENSHIP FOR CLERK OF THE DIS,"2707 S. 50th Street,",OMAHA,NE,68106,C,Candidate Committee,1998-05-11,99FIS00033,,2021-10-24 14:13:22.607,
2504,34431,99CAC00032,MARY ANN BORGESON FOR COUNTY BOARD,"12503 Anne Street,",OMAHA,NE,68137,C,Candidate Committee,1994-03-08,99FIS00034,,2021-10-24 14:13:22.607,
2505,34432,99CAC00033,BOURNE FOR LEGISLATURE,15656 JACKSON DRIVE,OMAHA,NE,68118,C,Candidate Committee,1998-03-27,99FIS00035,,2021-10-24 14:13:22.607,
2506,34433,99CAC00034,BRANDT FOR MAYOR (DISSOLVED),1023 TEKAMAH LN,PAPILLION,NE,68046,C,Candidate Committee,1998-04-13,99FIS00036,,2021-10-24 14:13:22.607,
2507,34434,99CAC00035,KERMIT BRASHEAR FOR LEGISLATURE,"NORTH OLD MILL, 711 NORTH 108TH CT.",OMAHA,NE,68154,C,Candidate Committee,1993-12-20,99FIS00037,,2021-10-24 14:13:22.607,
2508,34435,99CAC00036,PAM BROWN FOR LEGISLATURE (DISSOLVED),"525 N. 72ND AVE.,",OMAHA,NE,68114,C,Candidate Committee,1993-12-10,99FIS05443,,2021-10-24 14:13:22.607,
2509,34436,99CAC00037,BRUEGGEMANN FOR SHERIFF,"809 1ST AVENUE,",PLATTSMOUTH,NE,68048,C,Candidate Committee,1993-12-10,99FIS00039,,2021-10-24 14:13:22.607,
2510,34437,99CAC00038,COMMITTEE FOR BRUMBAUGH FOR OPPD,"6910 Pacific Street, Suite 200,",OMAHA,NE,68106,C,Candidate Committee,1998-04-08,,,2021-10-24 14:13:22.607,
2511,34438,99CAC00039,BUTLER FOR LT. GOVERNOR,"8805 Indian Hills Drive #200,",OMAHA,NE,68114,C,Candidate Committee,1997-07-17,,,2021-10-24 14:13:22.607,
2512,34439,99CAC00040,DENNIS BYARS FOR LEGISLATURE,823 N. 8TH,BEATRICE,NE,68310,C,Candidate Committee,1997-12-22,99FIS00042,,2021-10-24 14:13:22.607,
2513,34440,99CAC00041,CAMPBELL FOR LANCASTER COUNTY COMMISSIONER (DISSOL,6201 PINE LAKE RD PO 82535,LINCOLN,NE,68516,C,Candidate Committee,1986-04-09,,,2021-10-24 14:13:22.607,
2514,34441,99CAC00042,KELLY GUENZEL FOR CLERK OF THE DISTRICT COURT,"2020 Calvert Street,",LINCOLN,NE,68502,C,Candidate Committee,1998-04-16,99FIS07288,,2021-10-24 14:13:22.607,
2515,34442,99CAC00043,HAHN FOR STATE AUDITOR (DISSOLVED),"128 N. 13TH STREET, #205,",LINCOLN,NE,68506,C,Candidate Committee,1998-02-26,99FIS00045,,2021-10-24 14:13:22.607,
2516,34443,99CAC00044,DALE HALL FOR COUNTY COMMISSIONER (DISSOLVED),"1813 250TH STREET,",ELMWOOD,NE,68349,C,Candidate Committee,1998-04-23,99FIS00046,,2021-10-24 14:13:22.607,
2517,34444,99CAC00045,JULIE HANEY FOR COUNTY TREASURER,1306 WESTERN HILLS DR.,LAKE VILLA,IL,60046,C,Candidate Committee,1993-10-04,99FIS00047,,2021-10-24 14:13:22.607,
2518,34445,99CAC00046,HANSEN FOR SCC BOARD,"2611 South 46th Street,",LINCOLN,NE,68506,C,Candidate Committee,1998-05-21,,,2021-10-24 14:13:22.607,
2519,34446,99CAC00047,SCOTT HAZELRIGG FOR DISTRICT 66 SCHOOL BOARD,2602 SOUTH 99TH AVENUE,OMAHA,NE,68124,C,Candidate Committee,1998-03-11,99FIS00049,,2021-10-24 14:13:22.607,
2520,34447,99CAC00048,DAVE HEINEMAN FOR STATE TREASURER (DISSOLVED),"2427 EAST 10TH STREET,",FREMONT,NE,68025,C,Candidate Committee,1994-01-21,99FIS05555,,2021-10-24 14:13:22.607,
2521,34448,99CAC00049,YOUR FRIENDS AND NEIGHBORS FOR JOYCE HILLMAN FOR S,"P.O. Box 250,",GERING,NE,69341,C,Candidate Committee,1990-04-06,,,2021-10-24 14:13:22.607,
2522,34449,99CAC00050,COMMITTEE TO RE-ELECT PATTIE GORHAM (DISSOLVED),"402 KOUNTZE MEMORIAL DRIVE,",BELLEVUE,NE,68005,C,Candidate Committee,1998-04-21,,,2021-10-24 14:13:22.607,
2523,34450,99CAC00051,JOHN GREEN FOR OPPD COMMITTEE,"8420 WEST DODGE ROAD, SUITE 110",OMAHA,NE,68114,C,Candidate Committee,1986-04-03,99FIS00053,,2021-10-24 14:13:22.607,
2524,34451,99CAC00052,GRIMMINGER COMMITTEE,"1802 Stolley Park Circle,",GRAND ISLAND,NE,68803,C,Candidate Committee,1998-02-09,,,2021-10-24 14:13:22.607,
2525,34452,99CAC00053,NANCY GROSS FOR REGISTER OF DEEDS,"Rt. 1, Box 615,",MADISON,NE,68748,C,Candidate Committee,1998-05-29,99FIS00055,,2021-10-24 14:13:22.607,
2526,34453,99CAC00054,COMMITTEE TO ELECT LONNIE,"509 N. Grace Avenue,",GRAND ISLAND,NE,68803,C,Candidate Committee,1998-07-02,99FIS00056,,2021-10-24 14:13:22.607,
2527,34454,99CAC00055,CENTRAL NEBRASKANS FOR LOSCHEN (DISSOLVED),"2101 STAGECOACH ROAD,",GRAND ISLAND,NE,68801,C,Candidate Committee,1995-01-23,,,2021-10-24 14:13:22.607,
2528,34455,99CAC00056,COMMITTEE TO RE-ELECT THOMAS LYNAM SARPY COUNTY SU,504 NORTH FILLMORE STREET,PAPILLION,NE,68046,C,Candidate Committee,1990-03-15,99FIS00058,,2021-10-24 14:13:22.607,
2529,34456,99CAC00057,MELE MASON FOR SCHOOL BOARD,"9632 N. 34th Street,",OMAHA,NE,68112,C,Candidate Committee,1998-04-20,,,2021-10-24 14:13:22.607,
2530,34457,99CAC00058,STAN MATZKE JR. FOR LEGISLATURE,"20100 South 148th Street,",BENNET,NE,68317,C,Candidate Committee,1998-03-04,99FIS05568,,2021-10-24 14:13:22.607,
2531,34458,99CAC00059,DAVE MAURSTAD FOR LT. GOVERNOR,105 WILDWOOD COURT,BEATRICE,NE,68310,C,Candidate Committee,1994-01-14,99FIS05536,,2021-10-24 14:13:22.607,
2532,34459,99CAC00060,MCCALLISTER FOR DOUGLAS COUNTY BOARD (DISSOLVED),"1905 HARNEY STREET, #800",OMAHA,NE,68118,C,Candidate Committee,1998-05-19,99FIS00062,,2021-10-24 14:13:22.607,
2533,34460,99CAC00061,MCFARLAND FOR GOVERNOR,"1106 E ST, #101",Lincoln,NE,68509,C,Candidate Committee,1997-10-15,99FIS03102,,2021-10-24 14:13:22.607,
2534,34461,99CAC00062,COMMITTEE TO ELECT MONICA MCMANIGAL (DISSOLVED),"RR 2, BOX 16,",NIOBRARA,NE,68760,C,Candidate Committee,1998-06-17,,,2021-10-24 14:13:22.607,
2535,34462,99CAC00063,REINSTATE JUSTICE COMMITTEE,"PO BOX 581, 3902 11TH AVE",KEARNEY,NE,68848,C,Candidate Committee,1998-03-02,99FIS00065,,2021-10-24 14:13:22.607,
2536,34463,99CAC00064,MEDCALF FOR COUNTY CLERK COMMITTEE (DISSOLVED),"4931 SOUTH 52ND STREET,",LINCOLN,NE,68516,C,Candidate Committee,1998-04-27,99FIS00066,,2021-10-24 14:13:22.607,
2537,34464,99CAC00065,DON MEHRING FOR MAYOR COMMITTEE,"1610 Parkview Drive,",GRAND ISLAND,NE,68801,C,Candidate Committee,1998-02-18,,,2021-10-24 14:13:22.607,
2538,34465,99CAC00066,CITIZENS TO ELECT RONALD S. MEREDITH (DISSOLVED),"2905 N. 16TH STREET,",OMAHA,NE,68110,C,Candidate Committee,1998-05-11,99FIS06644,,2021-10-24 14:13:22.607,
2539,34466,99CAC00067,LONNIE MICHAEL FOR SCHOOL BOARD (DISSOLVED),"6120 N. 78TH TER.,",OMAHA,NE,68134,C,Candidate Committee,1998-06-26,,,2021-10-24 14:13:22.607,
2540,34467,99CAC00068,COMMITTEE TO ELECT JIM MILLER SARPY COUNTY ATTORNE,"6842 Pacific,",OMAHA,NE,68106,C,Candidate Committee,1998-07-30,,,2021-10-24 14:13:22.607,
2541,34468,99CAC00069,COMMITTEE TO ELECT GEORGE MILLS (1998),"5146 PINE STREET,",OMAHA,NE,68106,C,Candidate Committee,1994-01-03,,,2021-10-24 14:13:22.607,
2542,34469,99CAC00070,JANSEN FOR COUNTY ATTORNEY,"10519 Madison,",OMAHA,NE,68127,C,Candidate Committee,1989-08-25,99FIS00072,,2021-10-24 14:13:22.607,
2543,34470,99CAC00071,"JAN JOHNSON, COMMITTEE TO ELECT (DISSOLVED)","823 N. BELLEVUE,",HASTINGS,NE,68901,C,Candidate Committee,1998-07-20,99FIS07196,,2021-10-24 14:13:22.607,
2544,34471,99CAC00072,ROGER MORRISSEY FOR DOUGLAS COUNTY ASSESSOR,11314 HARNEY PLAZA CIRCLE,OMAHA,NE,68154,C,Candidate Committee,1997-08-25,99FIS00074,,2021-10-24 14:13:22.607,
2545,34472,99CAC00073,COMMITTEE TO ELECT MICHAEL MUNCH SARPY COUNTY ATTO,"505 M.M. Kauntze Memorial Drive,",BELLEVUE,NE,68005,C,Candidate Committee,1994-07-25,99FIS00075,,2021-10-24 14:13:22.607,
2546,34473,99CAC00074,CITIZENS FOR MURRAY,"511 West 5th Street,",GRAND ISLAND,NE,68801,C,Candidate Committee,1990-11-26,,,2021-10-24 14:13:22.607,
2547,34474,99CAC00075,NEILAN FOR LANCASTER COUNTY CLERK COMMITTEE,"2900 Raleigh Street,",LINCOLN,NE,68516,C,Candidate Committee,1998-03-30,99FIS00077,,2021-10-24 14:13:22.607,
2548,34475,99CAC00076,PEOPLE FOR NOLTE COMMITTEE,"1853 OTOE,",LINCOLN,NE,68502,C,Candidate Committee,1984-03-30,99FIS02565,,2021-10-24 14:13:22.607,
2549,34476,99CAC00077,COMMITTEE TO ELECT TOM NUTT SHERIFF,"1418 8th Avenue,",HOLDREGE,NE,68949,C,Candidate Committee,1998-06-04,99FIS06904,,2021-10-24 14:13:22.607,
2550,34477,99CAC00078,OWENS FOR COUNTY ATTORNEY,"508 Chief Street, Box 316",BENKELMAN,NE,69021,C,Candidate Committee,1990-04-11,99FIS00080,,2021-10-24 14:13:22.607,
2551,34478,99CAC00079,COMMITTEE TO ELECT JOHN W. PAYNE,"1516 First Avenue, P.O. Box 1600",KEARNEY,NE,68848,C,Candidate Committee,1998-03-19,99FIS03063,,2021-10-24 14:13:22.607,
2552,34479,99CAC00080,PEDERSON FOR LEGISLATURE COMMITTEE (DISSOLVED),411 SANDPIPER WAY,NORTH PLATTE,NE,69101,C,Candidate Committee,1998-09-12,99FIS06565,,2021-10-24 14:13:22.607,
2553,34480,99CAC00081,JAN PLACKE FOR COUNTY TREASURER (DISSOLVED),"1606 18TH STREET,",CENTRAL CITY,NE,68826,C,Candidate Committee,1998-05-08,99FIS07514,,2021-10-24 14:13:22.607,
2554,34481,99CAC00082,P. STEPHEN POTTER CAMPAIGN (DISSOLVED),"P.O. BOX 348,",GOTHENBURG,NE,69138,C,Candidate Committee,1998-04-07,99FIS00084,,2021-10-24 14:13:22.607,
2555,34482,99CAC00083,POTTER FOR LEGISLATURE,"5571 Walnut Street,",OMAHA,NE,68106,C,Candidate Committee,1998-03-09,99FIS06886,,2021-10-24 14:13:22.607,
2556,34483,99CAC00084,JAMES PRAUNER FOR COMMISSIONER (DISSOLVED),"300 S. 5TH STREET, P.O. BOX 301",BATTLE CREEK,NE,68715,C,Candidate Committee,1994-10-07,99FIS00086,,2021-10-24 14:13:22.607,
2557,34484,99CAC00085,THE PRICE IS RIGHT FOR LEGISLATURE (DISSOLVED),2430 NORTH 87TH STREET,LINCOLN,NE,68507,C,Candidate Committee,1998-04-16,99FIS07024,,2021-10-24 14:13:22.607,
2558,34485,99CAC00086,RAIKES FOR LEGISLATURE (DISSOLVED),"3221 SOUTH 76TH STREET,",LINCOLN,NE,68506,C,Candidate Committee,1997-08-22,99FIS06788,,2021-10-24 14:13:22.607,
